,track_id,title,artist,url,lyrics
1335,16088895,귀여운 고양이,아기동요,http://music.naver.com/lyric/index.nhn?trackId=16088895,난 고양이가 참 좋아요 정말 귀여운 고양이가내 품으로 안길 때마다 기분이 정말 좋아요귀여운 고양이 고양이 어쩜 그렇게 예쁜건지야옹하고 기지개 펴는 고양이 정말 귀여워갸르릉 애교를 부리는 귀여운 고양이 고양이호기심도 정말 많아요 장난꾸러기 고양이난 고양이가 참 좋아요 정말 귀여운 고양이가내 품으로 안길 때마다 기분이 정말 좋아요귀여운 고양이 고양이 어쩜 그렇게 예쁜건지야옹하고 기지개 펴는 고양이 정말 귀여워갸르릉 애교를 부리는 귀여운 고양이 고양이호기심도 정말 많아요 장난꾸러기 고양이
1336,17737490,하하 아줌마,아이코닉스(ICONIX),http://music.naver.com/lyric/index.nhn?trackId=17737490,하하 아줌마가배고픈 개에게뼈다귀를 주려는데찬장을 여니아무것도 없네정말로 줄 것이 하나 없네불쌍하기도 해라가발을 사주러미장원에 갔네돌아오니 개는 춤을 추네과일을 사주러과일가게 갔네돌아오니 피리를 불고 있네신기하기도 해라하하 아줌마가배고픈 개에게뼈다귀를 주려는데찬장을 여니아무것도 없네정말로 줄 것이 하나 없네불쌍하기도 해라가발을 사주러미장원에 갔네돌아오니 개는 춤을 추네과일을 사주러과일가게 갔네돌아오니 피리를 불고 있네신기하기도 해라
1337,27218827,One Little Finger,주니토니,http://music.naver.com/lyric/index.nhn?trackId=27218827,"One little finger, Tap tap tap.One little finger, Tap tap tap.one little finger, one little finger.One little finger, Tap tap tap.Point your finger up.Point your finger down.Put it on your head. Head!Put it on your eye. Eye!One little finger, one little finger.One little finger, Tap tap tap.Point your finger up.Point your finger down.Put it on your nose. Nose!Put it on your ear. Ear!One little finger, one little finger.One little finger, Tap tap tap.Point your finger up.Point your finger down.Put it on your mouse. Mouse!Put it on your chin. Chin!One little finger, one little finger.One little finger, Tap tap tap.Point your finger up.Point your finger down.Put it on your arm. Arm!Put it on your elbow. Elbow!One little finger, one little finger.One little finger, Tap tap tap.Point your finger up.Point your finger down.Put it on your leg. Leg!Put it on your knee. Knee!One little finger, one little finger.One little finger, Tap tap tap.Point your finger up.Point your finger down.Put it on your foot. Foot!This is the end. The end!"
1338,26169878,티라노사우루스의 사냥,베이비버스(BabyBus),http://music.naver.com/lyric/index.nhn?trackId=26169878,사냥감 발견 한눈에 포착					오동통통 맛있는 공룡					기필코 너를 잡고 말겠어					나는 최고의 사냥꾼					뿔이 세 개							나는 트리케라톱스						길고 날카로운 뿔						(빵 빵)								저리 가 티라노!					사냥감 발견 한눈에 포착					오동통통 맛있는 공룡					기필코 너를 잡고 말겠어					나는 최고의 사냥꾼					단단한 뼈뭉치							나는 안킬로사우루스						(꼬리를) 휙 휙 휙 휙						(쿵 쿵)								저리 가 티라노!					    사냥감 발견 한눈에 포착					오동통통 맛있는 공룡					기필코 너를 잡고 말겠어					나는 최고의 사냥꾼					재빠른 두 다리							나는 스트루티오미무스						(달리고) 달려 달려	 					(쌩쌩 쌩쌩)							티라노를 따돌려	
1339,17737558,타요와 똑딱 시계,아이코닉스(ICONIX),http://music.naver.com/lyric/index.nhn?trackId=17737558,똑딱 똑딱 똑타요가 올라가요한 시가 되면타요가 휘이똑딱 똑딱 똑똑딱 똑딱 똑타요가 올라가요두 시가 되면타요가 휘이똑딱 똑딱 똑똑딱 똑딱 똑라니가 올라가요세 시가 되면라니가 휘이똑딱 똑딱 똑똑딱 똑딱 똑라니가 올라가요네 시가 되면라니가 휘이똑딱 똑딱똑딱 똑딱똑딱 똑딱 똑
1340,22292040,모두 모두 제자리,어린이 새동요,http://music.naver.com/lyric/index.nhn?trackId=22292040,모두 모두 제자리 모두 모두 제자리모두 모두 제자리 정리 정리장난감도 제자리 동화책도 제자리모두 모두 제자리모두 모두 제자리 모두 모두 제자리모두 모두 제자리 정리 정리책상들도 제자리 의자들도 제자리우리 모두 제자리
1341,21418029,병원차와 소방차 (인기 율동동요),빛소리 합창단,http://music.naver.com/lyric/index.nhn?trackId=21418029,하얀 병원차가 삐뽀 삐뽀내가 먼저 가야 해요 삐뽀 삐뽀아픈 사람 탔으니까 삐뽀 삐뽀병원으로 가야 해요 삐뽀삐뽀 빨간 소방차가 애앵 애앵내가 먼저 가야 해요 애앵 애앵불났어요 불났어요 애앵애앵불을 끄러 가야 해요 애애애애앵
1342,21417960,밀과 보리 (영유아 인기 율동동요),빛소리 합창단,http://music.naver.com/lyric/index.nhn?trackId=21417960,밀과 보리가 자라네 밀과 보리가 자라네 밀과 보리가 자라는 것은 누구든지 알지요농부가 씨를 뿌려 흙으로 후에 뒤에발로 밟고 손뼉치고 사방을 둘러 보네친구를 기다려 친구를 기다려한사람만 나오세요 나와 같이 춤추세랄랄라 랄라 랄라 랄라 랄라 랄라랄라 랄라 랄라 랄라 랄라 랄라 랄라
1343,21620372,손가락가족,태교동요20,http://music.naver.com/lyric/index.nhn?trackId=21620372,호이호이 헤이헤이핑거패밀리호이호이 헤이헤이헤이랄랄라폴리 손가락 폴리 손가락 어디 있나? 여기요 여기요 안녕하세요엠버 손가락 엠버 손가락 어디 있나?여기요 여기요 안녕하세요로이 손가락 어디 있나? 로이 손가락여기요 여기요 안녕하세요호이호이 헤이헤이핑거패밀리호이호이 헤이헤이헤이랄랄라폴리 손가락 폴리 손가락 어디 있나? 여기요 여기요 안녕하세요엠버 손가락 엠버 손가락 어디 있나?여기요 여기요 안녕하세요로이 손가락 어디 있나? 로이 손가락여기요 여기요 안녕하세요
1344,21811020,코스모스,이젠동요,http://music.naver.com/lyric/index.nhn?trackId=21811020,빨개졌대요 빨개졌대요 길가에 코스모스 얼굴 빨개졌대요 빨개졌대요 길가에 코스모스 얼굴 달님이 살짝 입맞췄더니 달님이 살짝 입맞췄더니 빨개졌대요 빨개졌대요 길가에 코스모스 얼굴
1345,22931549,달려 달려 소방차,티디,http://music.naver.com/lyric/index.nhn?trackId=22931549,“도와줘요! 소방차!““소방차 출동!”빠라밤빠빠 빠라밤빠빠 달려 달려 소방차빠라밤빠빠 빠라밤빠빠 빨리빨리 소방차빠라밤빠빠 빠라밤빠빠 불났어요 소방차빠라밤빠빠 빠라밤빠빠 불을 꺼요 소방차애앵애앵애앵애앵 구해줘요 소방차애앵애앵애앵애앵 달려가요 소방차애앵애앵애앵애앵 물 뿌려요 소방차 애앵애앵애앵애앵 쏴악쏴악 소방차-간주-“소방차가 나가신다!”빠라밤빠빠 빠라밤빠빠 든든해요 소방차빠라밤빠빠 빠라밤빠빠 용감해요 소방차빠라밤빠빠 빠라밤빠빠 고마워요 소방차빠라밤빠빠 빠라밤빠빠 멋있어요 소방차멋있어요 소방차
1346,21258383,"안녕, 봄아",안정아,http://music.naver.com/lyric/index.nhn?trackId=21258383,꽁꽁 얼어 차갑던 땅 위에따스한 햇살 눈부셔비비적 잠에서 깬 새싹기지개 켜며 안녕벌거벗은 새하얀 나뭇가지따스히 봄비 내려와초록 옷 갈아입은 새싹웃음 짓고 인사하네안녕 햇살아 안녕 봄비야살랑살랑 바람아 안녕친구들 만나 랄랄랄랄라신나 노래 부르네
1347,27218824,This Is The Way,주니토니,http://music.naver.com/lyric/index.nhn?trackId=27218824,"Ah, Good morningThis is the way we wash our face,wash our face, wash our face.This is the way we wash our face.Early in the morning.This is the way we comb my hair,comb my hair, comb my hair.This is the way we comb my hair.Early in the morning.This is the way we brush our teeth,brush our teeth, brush our teeth.This is the way we brush our teeth.Early in the morning.This is the way we put on our clothes, put on our clothes, put on our clothes This is the way we put on our clothes, Early in the morningThis is the way we sing and dance,Sing and dance, Sing and danceThis is the way we sing and dance, Early in the morningWash our face,Comb my hair,Brush our teeth,Put on our clothes, Sing and dance. "
1348,26956665,집게집게 꽃게,아이코닉스(ICONIX),http://music.naver.com/lyric/index.nhn?trackId=26956665,집게 집게 꽃게는 무엇이든 잘라요(집게 집게 꽃게! 무엇이든 잘라요!)집게 집게 꽃게는 무엇이든 잡아요(집게 집게 꽃게! 무엇이든 잡아요!) 그물망도 자르고 쓰레기도 줍고 톡 톡 톡 톡 집게 집게 꽃게랑 옆으로 다녀봐요 (요오오오오 예!)톡! (톡) 톡! (톡) 뾰족한 집게발로(톡톡톡톡 잘라요 톡톡톡톡 꽃게)집게발로 뭐든지 잘라봐요!(집게집게집게 예!)
1349,18677651,Five Little Pumpkins,핑크퐁,http://music.naver.com/lyric/index.nhn?trackId=18677651,"Five little pumpkinssitting on a gate.The first one said,""Oh my, it's getting late.""The second one said,“There are witches in the air.”The third one said,""But we don’t care.""The fourth one said,""Let’s run and run and run.""The fifth one said,""We’re ready for some fun.""""Whooooo!"" went the wind,and out went the light.And the five little pumpkinsrolled out of sight.Five little pumpkinssitting on a gate.The first one said,""Oh my, it's getting late.""The second one said,“There are witches in the air.”The third one said,""But we don’t care.""The fourth one said,""Let’s run and run and run.""The fifth one said,""We’re ready for some fun.""""Whooooo!"" went the wind,and out went the light.And the five little pumpkinsrolled out of sight."
1350,22931544,부릉 버스,티디,http://music.naver.com/lyric/index.nhn?trackId=22931544,“아침이다!” “모두 출발!”난 힘차게 달리는 부릉 버스 부릉부릉부릉 (출발)부릉부릉부릉 난 힘차게 달리는 부릉 버스 매일매일 달려요난 안전을 지키는 빠방 버스빠방빠방 (비켜요) 빠방빠방 난 안전을 지키는 빠방 버스매일매일 달려요난 신나게 달리는 붕붕 버스붕붕붕붕 (꽉 잡아요) 붕붕붕붕 난 신나게 달리는 붕붕 버스매일매일 달려요 모두 힘차게 달려요 부릉부릉부릉부릉부릉부릉부릉부릉부릉모두 신나게 달려요 부릉부릉부릉매일매일 즐거워 매일매일 즐거워 “예!”
1351,28011526,발레리나,핑크맨창작동요,http://music.naver.com/lyric/index.nhn?trackId=28011526,포인 플렉스 모두 다같이쁠리에 탄듀 모두 다같이포인 플렉스 모두 다같이쁠리에 탄듀 모두 다같이알롱제 알롱제 아라베스크앙바 안아방 알라스콩알롱제 알롱제 아라베스크파드샤 앙트르샤.
1352,22346357,함께걸어좋은길,랄랄라동요,http://music.naver.com/lyric/index.nhn?trackId=22346357,문구점을 지나고 장난감집 지나서학교가는 길 너랑 함께 가서 좋은 길놀이터를 지나고 떡볶이집 지나서집에 오는 길너랑 함께 와서 좋은 길도란 도란 이야기하며 (도란 도란 얘기하며) 손잡고 가는 가는길 (손잡고)(가는길)너랑 함께 걸어서 (너랑 함께 걸어 걸어서)너무너무 좋은 길문구점을 지나고 장난감집 지나서학교 가는 길 너랑 함께 걸어 좋은 길도란 도란 이야기하며 손잡고 가는 가는 길너랑 함께 걸어서 너무너무 좋은 길문구점을 지나고 장난감집 지나서 학교가는 길 너랑 함께 걸어 좋은 길너랑 함께 걸어 좋은 길
1353,28011549,파란 파랑,핑크맨창작동요,http://music.naver.com/lyric/index.nhn?trackId=28011549,"파랑 꿈을 가득 담아도화지 위에다 그려볼까?파란 물감 짜고 파랑새 그리고파란 하늘 위로 날려보자.파란 바다, 파란 바지, 파란 자동차파란 풍선 타고 날아보자.파란 지붕, 파란 모자, 파란 로케트파란 신발 신고 뛰어보자."
1354,21258382,달팽이의 꿈,문서윤,http://music.naver.com/lyric/index.nhn?trackId=21258382,천천히 가면 어때 꼴찌라도 괜찮아지금처럼 꾸준히 할 수 있어단지 오래 걸릴 뿐 그냥 조금 느릴 뿐언젠간 해낼 거야 절대 포!기!안!해! 예~할 수 있어 내 힘으로 할 수 있어 포기 않고할 수 있어 무엇이든 스스로 할 수 있어지치고 힘이 들 땐 잠시 쉬어 가면 돼조급히 생각 안 해 할 수 있어  내 스스로 해내면 더욱 뿌듯할 거야조금 오래 걸려도 절대 포!기!안!해! 예~할 수 있어 내 힘으로 할 수 있어 포기 않고할 수 있어 무엇이든 스스로 할 수 있어스스로 할 수 있어
1355,18316987,티라노사우르스,트니트니,http://music.naver.com/lyric/index.nhn?trackId=18316987,(나는 티라노사우루스)뾰족 뾰족 뾰족 이빨 티라노사우루스 (와)뾰족 뾰족 뾰족 꼬리 티라노사우루스 (팡)쿵쿵 쿵 왕 발자국 쿵쿵 쿵 왕 발자국뾰족 뾰족 뾰족 발톱 티라노사우루스 (앙)티라노 나가신다 티라노 나가신다모두 모두 비켜라 찹찹찹찹 배고파티라노 나가신다 티라노 나가신다모두 모두 비켜라 찹 찹 배고파 (배고파요)뾰족 뾰족 뾰족 이빨 티라노사우루스 (와)뾰족 뾰족 뾰족 꼬리 티라노사우루스 (팡)쿵쿵 쿵 왕 발자국 쿵쿵 쿵 왕 발자국뾰족 뾰족 뾰족 발톱 티라노사우루스 (앙)
1356,21280638,치카치카,꼬모팝,http://music.naver.com/lyric/index.nhn?trackId=21280638,과자를 먹고 사탕을 먹고이를 안닦고 그냥 잤더니충치가 생겨 너무 아파서무서운 무서운 치과에 갔죠 치카치카 치카치카 치카치카 가르르치카치카 치카치카 치카치카 가르르 위로 아래로 위로 아래로 왼쪽 오른쪽 왼쪽 오른쪽반짝반짝 새하얗게 이를 닦아요위로 아래로 위로 아래로 왼쪽 오른쪽 왼쪽 오른쪽시원하게 깨끗하게 이를 닦아요 치카치카 치카치카 치카치카 가르르치카치카 치카치카 치카치카 가르르하루에 세번 이를 닦으면무서운 치과에 안가도 돼요 위로 아래로 위로 아래로 왼쪽 오른쪽 왼쪽 오른쪽반짝반짝 새하얗게 이를 닦아요위로 아래로 위로 아래로 왼쪽 오른쪽 왼쪽 오른쪽시원하게 깨끗하게 이를 닦아요  
1357,17821977,당근송,어린이동요,http://music.naver.com/lyric/index.nhn?trackId=17821977,나 좋아 하니 (당근)나 생각나니(당근)I love you you love me(당근)(당근)(당근)나 좋아 하니 (당근)나 생각나니(당근)I love you you love me(당근)(당근)(당근)너 변하지마(당근)언제까지나(당근)좋아해 좋아해(당근)(당근)(당근)행복해요 즐거워요사랑해 사랑해(당근송)때로는 짜증나고때로는 힘들어도 너의 곁에언제나 웃고 있는 날 생각해때로는 슬퍼지고때로는 외로워도 너의 곁에언제나 함께 하는 나를 생각해
1358,17821977,당근송,어린이동요,http://music.naver.com/lyric/index.nhn?trackId=17821977,나 좋아 하니 (당근) 나 생각나니(당근)I love you you love me(당근)(당근)(당근)나 좋아 하니 (당근) 나 생각나니(당근)I love you you love me(당근)(당근)(당근)너 변하지마(당근) 언제까지나(당근) 좋아해 좋아해(당근)(당근)(당근) 행복해요 즐거워요사랑해 사랑해(당근송) 때로는 짜증나고 때로는 힘들어도 너의 곁에 언제나 웃고 있는 날 생각해때로는 슬퍼지고 때로는 외로워도 너의 곁에 언제나 함께 하는 나를 생각해
1359,20181762,기린이랑 사슴이랑 (유치원 인기동요),핑크 요정,http://music.naver.com/lyric/index.nhn?trackId=20181762,기린이랑 사슴이랑 숨바꼭질 재밌다 바위 뒤에 기린 목 잘 들키고 나무 뒤에 사슴뿔 안 들키고 (반복)
1360,18252967,붕붕붕 스쿨버스 안전송 (English Ver.),로보카폴리,http://music.naver.com/lyric/index.nhn?trackId=18252967,"He, he. Drive safe! Let`s roll!   Make way for school B. Vroom vroom vroom, vroom vroom vroom.Make way for school B. Vroom vroom. Vroom vroom. 321! Oh~ Get on the bus! Now, you stop! Look right left! Look right left! Get on the bus! Now you stop! Look right and left! 321! Oh~Take a ride! Now, you stop! Buckle on! Buckle on!  Take a ride! Now you stop! Everybody! ""Buckle on!"" 321! Oh~Don’t move around, stay in your seat, in your seat! Don’t move around, stay in your seat, in your seat!321! Oh~ Here we go with School B. La la la. La la la. Here we go with School B. La la la la. 321! Ha Ha Ha~"
1361,22888545,팬티 입은 사자,티디,http://music.naver.com/lyric/index.nhn?trackId=22888545,너 사자 본 적 있니 (응)동물의 왕 사자 너 사자 본 적 있니 (응)무서운 사자 너 팬티 본 적 있니 (응)꽃무늬 예쁜 팬티  너 팬티 본 적 있니 (응)꽃무늬 팬티“그럼 팬티 입은 사자 본 적 있어?”“아니?” 랄라라랄랄랄라 랄랄라 랄랄라랄라라랄랄랄라 팬티 입은 사자 너 상어 본 적 있니 (응)바다의 왕 상어너 상어 본 적 있니 (응)무서운 상어너 변기 본 적 있니 (응)화장실 하얀 변기너 변기 본 적 있니 (응)새하얀 변기“그럼 변기에 앉은 상어 본 적 있어?”“아니?”랄라라랄랄랄라 랄랄라 랄랄라랄라라랄랄랄라 변기 위 상어 코끼리 본 적 있니 (응)덩치 큰 코끼리코끼리 본 적 있니 (응)덩치 큰 코끼리냉장고 본 적 있니 (응)네모난 냉장고냉장고 본 적 있니 (응)네모난 냉장고“그럼 냉장고 속 코끼리 본 적 있어?”“아니?”랄라라랄랄랄라 랄랄라 랄랄라랄라라랄랄랄라 냉장고 코끼리 모두 모여 춤추자 랄랄라 랄랄라모두 모여 춤추자 랄랄라 랄라랄랄라 랄라
1362,28011523,또르르 이슬방울,핑크맨창작동요,http://music.naver.com/lyric/index.nhn?trackId=28011523,또르르 퐁당 또르르 퐁당또르르 퐁당 퐁당 퐁당또르르 퐁당 또르르 퐁당풀잎에 맺힌 이슬.싱그런 풀잎 위 또르르 흐르는깨끗한 이슬방울 소리.투명한 수정구슬로 하나가 되어풀 위를 흐른다.또르르 퐁당 또르르 퐁당또르르 퐁당 퐁당 퐁당또르르 퐁당 또르르 퐁당풀잎에 맺힌 이슬.
1363,27357089,빙빙돌아라,삼지애니메이션,http://music.naver.com/lyric/index.nhn?trackId=27357089,손을 잡고 왼쪽으로 빙빙 돌아라손을 잡고 오른쪽으로 빙빙 돌아라뒤로 살짝 물러났다앞으로 다시 들어가손뼉 치며 빙빙 돌아라 손을 잡고 왼쪽으로 빙빙 돌아라손을 잡고 오른쪽으로 빙빙 돌아라뒤로 살짝 물러났다앞으로 다시 들어가손뼉 치며 빙빙 돌아라 손을 잡고 왼쪽으로 빙빙 돌아라손을 잡고 오른쪽으로 빙빙 돌아라뒤로 살짝 물러났다앞으로 다시 들어가손뼉 치며 빙빙 돌아라다같이 해봐요!차차차차차차 차차차차차차차차차차차 차차차차차뒤로 살짝 물러났다앞으로 다시 들어가손뼉치며 빙빙 돌아라손뼉치며 빙빙 돌아라 손뼉치며~빙빙 돌아라우리는 댄스스타! 브라보~!
1364,5554780|,나처럼 해봐요,샤이니 동요,http://music.naver.com/lyric/index.nhn?trackId=5554780|,나처럼 해봐요 이렇게나처럼 해봐요 이렇게나처럼 해봐요 이렇게아이 참 재미있어요나처럼 해봐요 요렇게나처럼 해봐요 요렇게나처럼 해봐요 요렇게아이 참 재미있어요나처럼 해봐요 이렇게 (빰빰빰빰빰빰빰빰빰빰)나처럼 해봐요 이렇게 (빰빰빰빰빰빰빰빰빰빰)나처럼 해봐요 이렇게 (빰빰빰빰빰빰빰빰빰빰)아이 참 재미있어요 아이 참 재미있어요 
1365,4418521|,과수원 길,동요 대회,http://music.naver.com/lyric/index.nhn?trackId=4418521|,동구 밖 과수원 길 아카시아 꽃이 활짝 폈네하이얀 꽃 이파리 눈송이처럼 날리네향긋한 꽃 냄새가 실바람 타고 솔솔둘이서 말이 없네 얼굴 마주 보면 쌩긋아카시아 꽃 하얗게 핀 먼 옛날의 과수원 길우우우 우
1366,13223138,새싹들이다 (위키드 인기동요),,http://music.naver.com/lyric/index.nhn?trackId=13223138,마음을 열어 하늘을 보라 넓고 높고 푸른 하늘가슴을 펴고 소리쳐 보자 우리들은 새싹들이다푸른 꿈이 자란다 곱고 고운 꿈두리둥실 떠간다 구름이 되어너른 벌판을 달려나가자 씩씩하게 나가자어깨를 걸고 함께 나가자 발맞춰 나가자마음을 열어 하늘을 보라 넓고 높고 푸른 하늘가슴을 펴고 소리쳐 보자 우리들은 새싹들이다해님 되자 달님 되자 별님이 되자너른 세상 불 밝힐 큰 빛이 되자무지개 빛깔 아름다운 꿈 모두 우리 차지다너와 나 함께 우리가 되어 힘차게 나가자
1367,21498559,눈 (펄펄 눈이 옵니다),동요 푸른꿈,http://music.naver.com/lyric/index.nhn?trackId=21498559,펄펄 눈이 옵니다 바람 타고 눈이 옵니다 하늘나라 선녀님들이 송이 송이 하얀 솜을 자꾸 자꾸 뿌려줍니다 자꾸 자꾸 뿌려줍니다 펄펄 눈이 옵니다 하늘에서 눈이 옵니다 하늘나라 선녀님들이 하얀 가루 떡가루를 자꾸 자꾸 뿌려줍니다 자꾸 자꾸 뿌려줍니다
1368,21418016,암탉을 잡으려다 (귀여운 꼬마가~ 인기 율동동요),빛소리 합창단,http://music.naver.com/lyric/index.nhn?trackId=21418016,귀여운 꼬마가 닭장에 가서암탉을 잡으려다 놓쳤다네닭장 밖에 있던 배고픈 여우옳거니 하면서 물고 갔다네꼬꼬댁 암탉 소리를 쳤네꼬꼬댁 암탉 소리를 쳤네귀여운 꼬마가 그 꼴을 보고웃을까 울을까 망설였다네귀여운 꼬마가 돼지우리에 가서돼지를 잡으려다 놓쳤다네울 밖에 있던 배고픈 늑대옳거니 하면서 물고 같다네꿀꿀꿀 돼지 소리를 쳤네꿀꿀꿀 돼지 소리를 쳤네귀여운 꼬마가 그 꼴을 보고웃을까 울을까 망설였다네
1369,16139065,빙글빙글 ( Vocal 고유미),시릴로,http://music.naver.com/lyric/index.nhn?trackId=16139065,빙글 빙글 돌아요 (빙글)빙글 빙글 돌아요 (빙글빙글)빙글 빙글 계속 돌면은아구 아구 어지러워팽이처럼 돌아요자동차 바퀴처럼 돌아요발레리나처럼 돌아요우리 모두 돌아요빙글 빙글 돌아요 (빙글)빙글 빙글 돌아요 (빙글빙글)빙글 빙글 계속 돌면은아구 아구 어지러워손가락을 빙글 돌려요눈을 빙글빙글 돌려요엉덩이를 빙글 돌려요빙글 빙글 돌려요(하나 둘 셋 넷 둘 둘 셋 넷 빙그르르르르르르)빙글 빙글 돌아요 (빙글)빙글 빙글 돌아요 (빙글빙글)빙글 빙글 계속 돌면은아구 아구 어지러워
1370,22392138,푸른 하늘 은하수,캐리 엘리 캐빈,http://music.naver.com/lyric/index.nhn?trackId=22392138,푸른 하늘 은하수 하얀 쪽배엔 계수나무 한 나무 토끼 한 마리 돛대도 아니 달고 삿대도 없이 가기도 잘도 간다 서쪽 나라로은하수를 건너서 구름 나라로 구름 나라 지나선 어디로 가나 멀리서 반짝반짝 비치 이는 건 샛별이 등대란다 길을 찾아라
1371,28011538,오후의 오르골,핑크맨창작동요,http://music.naver.com/lyric/index.nhn?trackId=28011538,나른한 오후 오르골 소리.빙그르 빙그르르 자장가 소리.아기를 위한 엄마의 선물.빙그르 빙그르르 잠이 듭니다.쌔근쌔근 꿈꾸며 잠든 아기를 보며행복한 미소가 번지는 엄마의 얼굴.
1372,28011769,Brachiosaurus,핑크퐁,http://music.naver.com/lyric/index.nhn?trackId=28011769,"Hey ho, Brachio!  Let’s go! Go go go!  Hey ho, Brachio!  Let’s go! Yo ho ho!   Here comes a Brachiosaurus. Travelling in a herd. Giant giant Brachio. Small small as a cat.   Hey ho, Brachio!  Let’s go! Go go go!  Hey ho, Brachio!  Let’s go! Yo ho ho!   Here comes a Brachiosaurus. Eating eating, never stops! Hungry hungry herbivore.  Swallow swallow  “Still hungry!”  Hey ho, Brachio!  Let’s go! Go go go!  Hey ho, Brachio!  Let’s go! Yo ho ho!  "
1373,28011521,나무 위 아기다람쥐,핑크맨창작동요,http://music.naver.com/lyric/index.nhn?trackId=28011521,미루나무 위 졸고 있는토실토실 아기다람쥐.꾸벅꾸벅 흔들흔들떨어질 듯 말 듯조심조심 다람쥐야.아슬아슬 나무 위아기다람쥐.
1374,20172242,오줌 쏴,트니트니,http://music.naver.com/lyric/index.nhn?trackId=20172242,(쏴 쏴 쏴 쏴)변기를 찾아봐 봐 쏴쏴 쏴쏴~아  변기를 찾아봐 봐 쏴쏴 쏴쏴~아주문을 외워봐 봐 쏴쏴 쏴쏴~아  주문을 외워봐 두 눈을 감아봐줄줄줄줄 콸콸 콸콸 여기서 멈추면 큰일 나요 줄줄줄줄 콸콸 콸콸 신나는 오줌 송 송 송 (쏴 쏴 쏴 쏴)변기를 찾아봐 봐 쏴쏴 쏴쏴~아  변기를 찾아봐 봐 쏴쏴 쏴쏴~아주문을 외워봐 봐 쏴쏴 쏴쏴~아  주문을 외워봐 두 눈을 감아봐줄줄줄줄 콸콸 콸콸 여기서 멈추면 큰일 나요 줄줄줄줄 콸콸 콸콸 신나는 오줌 송 송 송
1375,27357092,치카송,삼지애니메이션,http://music.naver.com/lyric/index.nhn?trackId=27357092,하나 둘 셋치카송 시작~볼트랑 양치해치카치카 양치해 (치카)아래 위로 (위로) 위로 아래 (아래로)양치해치카하자새미랑 양치해치카치카 양치해 (쓱싹)구석구석 (구석) 쓱싹쓱싹 (쓱싹)충치를 물리치자치치카카치카푸카보글보글 양치하자치치카카치카푸카양치해하루세번 양치해요양치하자루시랑 양치해치카치카 양치해 (뽀드득)왼쪽 오른쪽 (오른쪽) 오른쪽 왼쪽 (왼쪽)양치해치카하자맥스랑 양치해치카치카 양치해 (치카라푸카)반짝반짝(반짝) 예쁜이 (눈부셔)세균아 물러가~치치카카치카푸카보글보글 양치하자치치카카치카푸카양치해우리 모두 양치해요양치하자양치 끝!
1376,27218828,Open Shut Them,주니토니,http://music.naver.com/lyric/index.nhn?trackId=27218828,"Clap clap clap!Jump jump jump!Dance dance dance!Freeze!Open, shut them.Open, shut them.Give a little clap clap clap.Open, shut them. Open, shut them.Lay them on yourlap lap lap.Creep them, creep them. Creep them, creep them.Right up to your chin chin chin.Open wide your little mouth,but do not let them in.“All right.Now, let’s do ita little bit faster.”Clap clap clap!Jump jump jump!Dance dance dance!Freeze!Open, shut them.Open, shut them.Give a little clap clap clap.Open, shut them. Open, shut them.Lay them on yourlap lap lap.Creep them, creep them. Creep them, creep them.Right up to your chin chin chin.Open wide your little mouth,but do not let them in."
1377,17737493,신발 끈 묶고,아이코닉스(ICONIX),http://music.naver.com/lyric/index.nhn?trackId=17737493,"하나, 신발 끈 묶고셋, 넷 문을 열어다섯, 여섯 나무를 주워일곱, 여덟 일자로 놓아아홉, 열 한번 더!하나, 둘 신발 끈 묶고셋, 넷 문을 열어다섯, 여섯 나무를 주워일곱, 여덟 일자로 놓아아홉, 열 뚱보 닭!예!하나, 둘 신발 끈 묶고셋, 넷 문을 열어다섯, 여섯 나무를 주워일곱, 여덟 일자로 놓아아홉, 열 한번 더!하나, 둘 신발 끈 묶고셋, 넷 문을 열어다섯, 여섯 나무를 주워일곱, 여덟 일자로 놓아아홉, 열 뚱보 닭!예!"
1378,18677731,꿀벌의 비행,핑크퐁,http://music.naver.com/lyric/index.nhn?trackId=18677731,붕붕붕붕 더 높이날아라 붕붕 꿀벌꿀벌이 붕붕춤을 춰요 붕붕빙글뱅글 리본 춤“저쪽에 꿀이 있어!”꿀벌이 붕붕춤을 춰요 붕붕친구와 함께 붕붕붕“오예!”“맛있어!”“달콤해!”“더 크게!”꿀벌이 붕붕춤을 춰요 붕붕빙글뱅글 리본 춤“저쪽에 꿀이 있어!”꿀벌이 붕붕춤을 춰요 붕붕친구와 함께 붕붕붕붕붕붕붕 더 높이날아라 붕붕 꿀벌“붕붕붕!”
1379,28011536,엄마닭 노랑꼬리,핑크맨창작동요,http://music.naver.com/lyric/index.nhn?trackId=28011536,엄마닭이 꼬꼬꼬 소풍을 나가면바로 밑에 쫑쫑쫑쫑 병아리 꼬리.노랑노랑 쪼르르 귀여운 걸음.하나 두울 셋 네엣 따라다닌다.엄마닭 꼬기오 병아리 삐약엄마닭 꼬꼬꼬 병아리 쫑쫑.
1380,21363243,돌과물,이젠어린이동요,http://music.naver.com/lyric/index.nhn?trackId=21363243,바윗돌 깨트려 돌덩이 돌덩이 깨트려 돌맹이 돌맹이 깨트려자갈돌 자갈돌 깨뜨려 모래알 랄라라라...랄라...
